TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
17,MASATOS ESPORTS,6,5129489855,MSTxEstelar,0,0,33,0,0,0,0,193,0,20m 51s,0m 0s,0,0,0,4746,1883,1,6,0,0,0,0,385,0,2,0,0,0,"101003,101001,104004","SCAR-L,AKM,DBS",SCAR-L:33.0 / AKM:0.0 / DBS:0.0,SCAR-L:0 / AKM:0 / DBS:0,SCAR-L:51 / AKM:0 / DBS:0,SCAR-L:2 / AKM:0 / DBS:0,51,2,3.92
17,MASATOS ESPORTS,6,5228047181,MSTxDOK,0,0,0,0,0,0,0,197,3,14m 20s,0m 0s,0,0,0,2933,1363,0,0,0,0,0,0,385,0,0,0,0,0,"101003,101007,104003,102002","SCAR-L,QBZ,S12K,UMP45",SCAR-L:0.0 / QBZ:0.0 / S12K:0.0 / UMP45:0.0,SCAR-L:0 / QBZ:0 / S12K:0 / UMP45:0,SCAR-L:0 / QBZ:0 / S12K:0 / UMP45:0,SCAR-L:0 / QBZ:0 / S12K:0 / UMP45:0,0,0,0
15,V2 BLACK,7,5256706256,V2UwU,0,1,376,61,0,1,1,153,349,22m 17s,3m 59s,308,0,0,4946,2321,1,0,2,0,0,0,1317,5,8,0,1,0,"102002,101003","UMP45,SCAR-L",UMP45:157.8 / SCAR-L:280.5,UMP45:1 / SCAR-L:0,UMP45:25 / SCAR-L:183,UMP45:5 / SCAR-L:9,208,14,6.73
15,V2 BLACK,7,542333017,V2ūMorroツ,0,1,336,51,1,3,1,231,385,22m 17s,3m 53s,281,0,0,6329,2657,2,1,4,0,0,0,1317,4,5,1,0,2,"101004,101001,106011","M416,AKM,Arma 106011",M416:215.8 / AKM:185.0 / Arma 106011:0.0,M416:0 / AKM:1 / Arma 106011:0,M416:186 / AKM:55 / Arma 106011:0,M416:7 / AKM:5 / Arma 106011:0,241,12,4.98
15,V2 BLACK,7,5188931987,V2Carlitosッ,0,2,605,17,1,3,0,390,317,21m 37s,3m 56s,202,0,1,6033,3167,0,2,4,1,1,0,1317,3,9,2,1,0,"101004,102002,103006","M416,UMP45,Mini14",M416:252.5 / UMP45:144.0 / Mini14:0.0,M416:0 / UMP45:1 / Mini14:0,M416:209 / UMP45:35 / Mini14:0,M416:9 / UMP45:6 / Mini14:0,244,15,6.15
15,V2 BLACK,7,5955860466,V2TioJosuee,0,0,0,0,0,0,0,168,166,16m 45s,3m 50s,185,0,0,8598,1446,0,0,0,0,0,0,1317,0,0,0,0,0,"101004,104003","M416,S12K",M416:0.0 / S12K:0.0,M416:0 / S12K:0,M416:0 / S12K:0,M416:0 / S12K:0,0,0,0
6,ABSOLUTE PAIN,8,51263755222,painOkkotsu,0,1,354,165,0,1,0,192,182,21m 45s,2m 28s,99,0,0,6483,2146,0,4,4,1,0,0,736,0,10,0,2,4,"102002,101004","UMP45,M416",UMP45:0.0 / M416:288.7,UMP45:0 / M416:1,UMP45:13 / M416:259,UMP45:0 / M416:16,272,16,5.88
6,ABSOLUTE PAIN,8,550167801,painJJgg1,0,1,93,161,0,0,0,291,162,20m 28s,1m 25s,67,0,0,6056,2113,0,1,0,0,0,0,736,0,3,1,0,1,"101004,102002,104003,107011","M416,UMP45,S12K,Arma 107011",M416:53.0 / UMP45:45.6 / S12K:0.0 / Arma 107011:0.0,M416:0 / UMP45:1 / S12K:0 / Arma 107011:0,M416:139 / UMP45:31 / S12K:0 / Arma 107011:0,M416:3 / UMP45:2 / S12K:0 / Arma 107011:0,170,5,2.94
6,ABSOLUTE PAIN,8,51737476166,painFLXXXXXz1,0,0,169,0,2,0,0,206,111,20m 18s,2m 32s,100,0,0,5000,2275,1,2,2,0,0,0,736,2,2,0,0,1,"103006,104004","Mini14,DBS",Mini14:181.6 / DBS:0.0,Mini14:0 / DBS:0,Mini14:147 / DBS:0,Mini14:5 / DBS:0,147,5,3.4
6,ABSOLUTE PAIN,8,549619212,VR丶Xiaobao,0,1,120,264,1,0,0,183,110,20m 5s,2m 50s,108,0,0,7026,1446,0,1,0,0,0,0,736,1,4,0,0,0,"101102,101004,107010","Arma 101102,M416,Arma 107010",Arma 101102:60.5 / M416:68.8 / Arma 107010:0.0,Arma 101102:0 / M416:1 / Arma 107010:0,Arma 101102:20 / M416:112 / Arma 107010:0,Arma 101102:1 / M416:4 / Arma 107010:0,132,5,3.79
12,LAZARUS,9,5175612248,agePancake,0,1,240,16,2,1,0,222,179,20m 47s,0m 11s,56,0,1,3462,2265,1,2,1,0,0,0,600,2,3,1,0,1,"101004,102002,107011","M416,UMP45,Arma 107011",M416:162.3 / UMP45:52.2 / Arma 107011:0.0,M416:0 / UMP45:0 / Arma 107011:0,M416:116 / UMP45:12 / Arma 107011:0,M416:5 / UMP45:2 / Arma 107011:0,128,7,5.47
12,LAZARUS,9,5136351915,ageBizzle,0,3,316,115,1,2,0,334,246,20m 44s,0m 23s,90,0,0,2739,2864,0,0,0,2,0,0,600,0,13,1,1,10,"101004,104004,102002","M416,DBS,UMP45",M416:179.7 / DBS:159.1 / UMP45:0.0,M416:1 / DBS:2 / UMP45:0,M416:107 / DBS:14 / UMP45:0,M416:11 / DBS:14 / UMP45:0,121,25,20.66
12,LAZARUS,9,51461843273,BTxzainx,0,0,44,0,1,0,0,195,25,17m 11s,0m 0s,0,0,0,3505,1769,0,0,0,0,0,0,600,0,1,0,1,1,"101004,104003,101008","M416,S12K,M762",M416:43.3 / S12K:0.0 / M762:0.0,M416:0 / S12K:0 / M762:0,M416:71 / S12K:0 / M762:0,M416:3 / S12K:0 / M762:0,71,3,4.23
18,R15 ESPORTS,10,5541138288,iNNramisitooo,0,1,195,1,0,1,0,222,370,18m 57s,1m 49s,318,0,0,3998,1649,3,2,0,0,0,0,715,0,5,0,1,1,"101004,103001,102003,102002,103100,106001","M416,Kar98K,Vector,UMP45,MK12,P92",M416:0.0 / Kar98K:0.0 / Vector:108.3 / UMP45:0.0 / MK12:116.2 / P92:0.0,M416:0 / Kar98K:0 / Vector:1 / UMP45:0 / MK12:0 / P92:0,M416:6 / Kar98K:15 / Vector:49 / UMP45:13 / MK12:5 / P92:0,M416:0 / Kar98K:0 / Vector:4 / UMP45:0 / MK12:3 / P92:0,88,7,7.95
18,R15 ESPORTS,10,554906163,WTSxJuanKha,0,1,335,4,0,1,1,112,309,18m 57s,2m 4s,373,0,0,3805,2016,0,0,0,1,0,0,715,4,5,1,0,3,"101004,102004,104004","M416,Thompson SMG,DBS",M416:203.3 / Thompson SMG:155.3 / DBS:0.0,M416:0 / Thompson SMG:1 / DBS:0,M416:249 / Thompson SMG:34 / DBS:0,M416:9 / Thompson SMG:4 / DBS:0,283,13,4.59
18,R15 ESPORTS,10,5142569588,R15Gigante,0,1,100,30,0,1,1,264,381,18m 52s,2m 5s,353,0,0,2599,1606,2,3,0,0,0,0,715,1,1,1,0,0,"101001,104002,101007,101004,106002","AKM,S1897,QBZ,M416,P1911",AKM:26.0 / S1897:0.0 / QBZ:77.3 / M416:0.0 / P1911:0.0,AKM:0 / S1897:0 / QBZ:1 / M416:0 / P1911:0,AKM:151 / S1897:3 / QBZ:19 / M416:39 / P1911:0,AKM:1 / S1897:0 / QBZ:2 / M416:0 / P1911:0,212,3,1.42
18,R15 ESPORTS,10,5967639033,R15Vallejooo¹,0,0,85,0,0,0,0,354,162,9m 42s,0m 29s,14,0,0,1030,1270,0,1,0,0,0,0,715,0,2,0,0,0,"101004,102002,104003","M416,UMP45,S12K",M416:0.0 / UMP45:84.3 / S12K:0.0,M416:0 / UMP45:0 / S12K:0,M416:28 / UMP45:32 / S12K:0,M416:0 / UMP45:2 / S12K:0,60,2,3.33
3,VRZ ESPORTS,11,5155782750,VRZ・FERNIX,0,1,382,108,0,2,1,197,169,18m 56s,0m 17s,72,0,0,3496,2151,1,0,0,0,0,0,945,4,8,0,0,3,"101004,102004,104002,104003","M416,Thompson SMG,S1897,S12K",M416:408.5 / Thompson SMG:0.0 / S1897:0.0 / S12K:0.0,M416:1 / Thompson SMG:0 / S1897:0 / S12K:0,M416:281 / Thompson SMG:0 / S1897:0 / S12K:0,M416:15 / Thompson SMG:0 / S1897:0 / S12K:0,281,15,5.34
